,SAMPLE_ID,식품코드,식품명,식품대분류,식품상세분류
3905,D013754-ZZ-AVG,D013754,연유 콜드브루,음료 및 차류,커피류
3906,D013755-ZZ-AVG,D013755,흑당 라떼,음료 및 차류,기타 음료류
3907,D013756-ZZ-AVG,D013756,(EX)흑당 라떼,음료 및 차류,기타 음료류
3908,D013757-ZZ-AVG,D013757,흑당 콜드브루,음료 및 차류,커피류
3909,D013758-ZZ-AVG,D013758,(EX)흑당 콜드브루,음료 및 차류,커피류
3910,D013759-ZZ-AVG,D013759,버블 흑당 라떼,음료 및 차류,기타 음료류
3911,D013760-ZZ-AVG,D013760,(EX)버블 흑당 라떼,음료 및 차류,기타 음료류
3912,D013761-ZZ-AVG,D013761,버블 흑당 콜드브루,음료 및 차류,커피류
3913,D013762-ZZ-AVG,D013762,(EX)버블 흑당 콜드브루,음료 및 차류,커피류
3914,D013763-ZZ-AVG,D013763,이디야 콤부차 복숭아망고,음료 및 차류,차류
3915,D013764-ZZ-AVG,D013764,이디야 콤부차 청포도레몬,음료 및 차류,차류
3916,D013765-ZZ-AVG,D013765,이디야 사과주스,음료 및 차류,과일.채소음료류
3917,D013766-ZZ-AVG,D013766,버블 크림 밀크티,음료 및 차류,차류
3918,D013767-ZZ-AVG,D013767,버블 베리 밀크티,음료 및 차류,차류
3919,D013768-ZZ-AVG,D013768,버블 밀크티 쉐이크,음료 및 차류,스무디류
3920,D013769-ZZ-AVG,D013769,버블 베리 쉐이크,음료 및 차류,스무디류
3921,D013770-ZZ-AVG,D013770,라이언 망고후르츠,음료 및 차류,차류
3922,D013771-ZZ-AVG,D013771,어피치 애플허니,음료 및 차류,차류
3924,D013773-ZZ-AVG,D013773,아포가토 오리지널,음료 및 차류,커피류
3925,D013774-ZZ-AVG,D013774,아포가토 콜드브루 바닐라 모카,음료 및 차류,커피류
3926,D013775-ZZ-AVG,D013775,(EX) 선셋 펀치,음료 및 차류,차류
3927,D013776-ZZ-AVG,D013776,선셋 펀치,음료 및 차류,차류
3928,D013777-ZZ-AVG,D013777,선라이즈 펀치,음료 및 차류,차류
3929,D013778-ZZ-AVG,D013778,(EX) 선라이즈 펀치,음료 및 차류,차류
3930,D013779-ZZ-AVG,D013779,오션 펀치,음료 및 차류,차류
3931,D013780-ZZ-AVG,D013780,(EX) 오션 펀치,음료 및 차류,차류
3932,D013781-ZZ-AVG,D013781,(EX) ICED 석류애플라임,음료 및 차류,차류
3933,D013782-ZZ-AVG,D013782,자몽네이블오렌지,음료 및 차류,차류
3934,D013783-ZZ-AVG,D013783,유자피나콜라다,음료 및 차류,차류
3935,D013784-ZZ-AVG,D013784,석류애플라임,음료 및 차류,차류
3936,D013785-ZZ-AVG,D013785,(EX)ICED 자몽네이블 오렌지,음료 및 차류,차류
3937,D013786-ZZ-AVG,D013786,(EX)ICED 유자피나콜라다,음료 및 차류,차류
3938,D013787-ZZ-AVG,D013787,꿀복숭아 플랫치노,음료 및 차류,스무디류
3940,D013789-ZZ-AVG,D013789,콜드브루 화이트 비엔나,음료 및 차류,커피류
3941,D013790-ZZ-AVG,D013790,니트로커피,음료 및 차류,커피류
3942,D013791-ZZ-AVG,D013791,ICED 브라우니 쇼콜라,음료 및 차류,기타 음료류
3943,D013792-ZZ-AVG,D013792,HOT 브라우니 쇼콜라,음료 및 차류,기타 음료류
3944,D013793-ZZ-AVG,D013793,제주청귤 오리지널,음료 및 차류,차류
3945,D013794-ZZ-AVG,D013794,제주청귤 블라썸,음료 및 차류,차류
3946,D013795-ZZ-AVG,D013795,석류 오리지널,음료 및 차류,차류
3947,D013796-ZZ-AVG,D013796,석류 애플라임,음료 및 차류,차류
3948,D013797-ZZ-AVG,D013797,HOT 레몬 스윗플럼,음료 및 차류,차류
3949,D013798-ZZ-AVG,D013798,자몽 네이블 오렌지,음료 및 차류,차류
3950,D013799-ZZ-AVG,D013799,HOT 유자 피나콜라다,음료 및 차류,차류
3951,D013800-ZZ-AVG,D013800,HOT 에스프레소,음료 및 차류,커피류
3952,D013801-ZZ-AVG,D013801,HOT 에스프레소 마끼아또,음료 및 차류,커피류
3953,D013802-ZZ-AVG,D013802,HOT 에스프레소 콘파냐,음료 및 차류,커피류
3954,D013803-ZZ-AVG,D013803,ICED 카페 아메리카노,음료 및 차류,커피류
3955,D013804-ZZ-AVG,D013804,HOT 카페 아메리카노,음료 및 차류,커피류
3956,D013805-ZZ-AVG,D013805,(EX)ICED 카페 아메리카노,음료 및 차류,커피류
3957,D013806-ZZ-AVG,D013806,(EX)HOT 카페 아메리카노,음료 및 차류,커피류
3958,D013807-ZZ-AVG,D013807,ICED 카페 라떼,음료 및 차류,커피류
3959,D013808-ZZ-AVG,D013808,(EX)ICED 카페 라떼,음료 및 차류,커피류
3960,D013809-ZZ-AVG,D013809,HOT 카페 라떼,음료 및 차류,커피류
3961,D013810-ZZ-AVG,D013810,(EX)HOT 카페 라떼,음료 및 차류,커피류
3962,D013811-ZZ-AVG,D013811,ICED 카푸치노,음료 및 차류,커피류
3963,D013812-ZZ-AVG,D013812,HOT 카푸치노,음료 및 차류,커피류
3964,D013813-ZZ-AVG,D013813,ICED 카페 모카,음료 및 차류,커피류
3965,D013814-ZZ-AVG,D013814,HOT 카페 모카,음료 및 차류,커피류
3966,D013815-ZZ-AVG,D013815,(EX)ICED 카페 모카,음료 및 차류,커피류
3967,D013816-ZZ-AVG,D013816,(EX)HOT 카페 모카,음료 및 차류,커피류
3968,D013817-ZZ-AVG,D013817,ICED 카라멜 마끼아또,음료 및 차류,커피류
3969,D013818-ZZ-AVG,D013818,HOT 카라멜 마끼아또,음료 및 차류,커피류
3970,D013819-ZZ-AVG,D013819,(EX)ICED 카라멜 마끼아또,음료 및 차류,커피류
3971,D013820-ZZ-AVG,D013820,(EX)HOT 카라멜 마끼아또,음료 및 차류,커피류
3972,D013821-ZZ-AVG,D013821,ICED 바닐라 라떼,음료 및 차류,커피류
3973,D013822-ZZ-AVG,D013822,HOT 바닐라 라떼,음료 및 차류,커피류
3974,D013823-ZZ-AVG,D013823,(EX)ICED 바닐라 라떼,음료 및 차류,커피류
3975,D013824-ZZ-AVG,D013824,(EX)HOT 바닐라 라떼,음료 및 차류,커피류
3976,D013825-ZZ-AVG,D013825,ICED 화이트 초콜릿 모카,음료 및 차류,커피류
3977,D013826-ZZ-AVG,D013826,HOT 화이트 초콜릿 모카,음료 및 차류,커피류
3978,D013827-ZZ-AVG,D013827,ICED 민트모카,음료 및 차류,커피류
3979,D013828-ZZ-AVG,D013828,HOT 민트 모카,음료 및 차류,커피류
3980,D013829-ZZ-AVG,D013829,ICED 초콜릿,음료 및 차류,기타 음료류
3981,D013830-ZZ-AVG,D013830,HOT 초콜릿,음료 및 차류,기타 음료류
3982,D013831-ZZ-AVG,D013831,(EX)ICED 초콜릿,음료 및 차류,기타 음료류
3983,D013832-ZZ-AVG,D013832,(EX)HOT 초콜릿,음료 및 차류,기타 음료류
3984,D013833-ZZ-AVG,D013833,ICED 화이트 초콜릿,음료 및 차류,기타 음료류
3985,D013834-ZZ-AVG,D013834,HOT 화이트 초콜릿,음료 및 차류,기타 음료류
3986,D013835-ZZ-AVG,D013835,ICED 녹차 라떼,음료 및 차류,차류
3987,D013836-ZZ-AVG,D013836,HOT 녹차 라떼,음료 및 차류,차류
3988,D013837-ZZ-AVG,D013837,(EX)IXED 녹차 라떼,음료 및 차류,차류
3989,D013838-ZZ-AVG,D013838,(EX)HOT 녹차 라떼,음료 및 차류,차류
3990,D013839-ZZ-AVG,D013839,ICED 민트 초콜릿,음료 및 차류,기타 음료류
3991,D013840-ZZ-AVG,D013840,HOT 민트 초콜릿,음료 및 차류,기타 음료류
3992,D013841-ZZ-AVG,D013841,ICED 이곡 라떼,음료 및 차류,기타 음료류
3993,D013842-ZZ-AVG,D013842,HOT 이곡 라떼,음료 및 차류,기타 음료류
3994,D013843-ZZ-AVG,D013843,ICED 토피 넛 라떼,음료 및 차류,기타 음료류
3995,D013844-ZZ-AVG,D013844,HOT 토피 넛 라떼,음료 및 차류,기타 음료류
3996,D013845-ZZ-AVG,D013845,(EX)IXCED 토피 넛 라떼,음료 및 차류,기타 음료류
3997,D013846-ZZ-AVG,D013846,(EX)HOT 토피 넛 라떼,음료 및 차류,기타 음료류
3998,D013847-ZZ-AVG,D013847,ICED 고구마 라떼,음료 및 차류,기타 음료류
3999,D013848-ZZ-AVG,D013848,HOT 고구마 라떼,음료 및 차류,기타 음료류
4000,D013849-ZZ-AVG,D013849,홍시주스,음료 및 차류,과일.채소음료류
4001,D013850-ZZ-AVG,D013850,골드키위주스,음료 및 차류,과일.채소음료류
4003,D013852-ZZ-AVG,D013852,아이스티 복숭아,음료 및 차류,차류
4004,D013853-ZZ-AVG,D013853,(EX)아이스티 복숭아,음료 및 차류,차류
4005,D013854-ZZ-AVG,D013854,아이스티 레몬,음료 및 차류,차류
4006,D013855-ZZ-AVG,D013855,(EX)아이스티 레몬,음료 및 차류,차류
4007,D013856-ZZ-AVG,D013856,ICED 어린잎 녹차(작설차),음료 및 차류,차류
4008,D013857-ZZ-AVG,D013857,HOT 어린잎 녹차(작설차),음료 및 차류,차류
4009,D013858-ZZ-AVG,D013858,ICED 얼그레이 홍차(블랙티),음료 및 차류,차류
4010,D013859-ZZ-AVG,D013859,HOT 얼그레이 홍차(블랙티),음료 및 차류,차류
4011,D013860-ZZ-AVG,D013860,ICED 로즈 자스민 티,음료 및 차류,차류
4012,D013861-ZZ-AVG,D013861,HOT 로즈자스민티,음료 및 차류,차류
4013,D013862-ZZ-AVG,D013862,ICED 캐모마일레드티,음료 및 차류,차류
4014,D013863-ZZ-AVG,D013863,HOT 캐모마일레드티,음료 및 차류,차류
4015,D013864-ZZ-AVG,D013864,ICED 페퍼민트티,음료 및 차류,차류
4016,D013865-ZZ-AVG,D013865,HOT 페퍼민트티,음료 및 차류,차류
4017,D013866-ZZ-AVG,D013866,ICED 밀크티,음료 및 차류,차류
4018,D013867-ZZ-AVG,D013867,HOT 밀크티,음료 및 차류,차류
4019,D013868-ZZ-AVG,D013868,유자차,음료 및 차류,차류
4020,D013869-ZZ-AVG,D013869,레몬차,음료 및 차류,차류
4021,D013870-ZZ-AVG,D013870,자몽차,음료 및 차류,차류
4022,D013871-ZZ-AVG,D013871,커피 플랫치노,음료 및 차류,스무디류
4023,D013872-ZZ-AVG,D013872,망고 플랫치노,음료 및 차류,스무디류
4024,D013873-ZZ-AVG,D013873,모카 플랫치노,음료 및 차류,스무디류
4025,D013874-ZZ-AVG,D013874,카라멜 플랫치노,음료 및 차류,스무디류
4026,D013875-ZZ-AVG,D013875,자몽 플랫치노,음료 및 차류,스무디류
4027,D013876-ZZ-AVG,D013876,그린 애플 플랫치노,음료 및 차류,스무디류
4028,D013877-ZZ-AVG,D013877,녹차 플랫치노,음료 및 차류,스무디류
4029,D013878-ZZ-AVG,D013878,초코렛 칩 플랫치노,음료 및 차류,스무디류
4030,D013879-ZZ-AVG,D013879,민트 초코렛 칩 플랫치노,음료 및 차류,스무디류
4031,D013880-ZZ-AVG,D013880,플레인 요거트 플랫치노,음료 및 차류,스무디류
4032,D013881-ZZ-AVG,D013881,블루베리 요거트 플랫치노,음료 및 차류,스무디류
4033,D013882-ZZ-AVG,D013882,딸기 요거트 플랫치노,음료 및 차류,스무디류
4034,D013883-ZZ-AVG,D013883,오리진 쉐이크,음료 및 차류,스무디류
4035,D013884-ZZ-AVG,D013884,초코 쿠키쉐이크,음료 및 차류,스무디류
4036,D013885-ZZ-AVG,D013885,딸기 쉐이크,음료 및 차류,스무디류
4037,D013886-ZZ-AVG,D013886,(EX) 레몬에이드,음료 및 차류,탄산음료류
4040,D013889-ZZ-AVG,D013889,(EX) 자몽에이드,음료 및 차류,탄산음료류
4042,D013891-ZZ-AVG,D013891,(EX) 청포도에이드,음료 및 차류,탄산음료류
4044,D013893-ZZ-AVG,D013893,(EX) 라임에이드,음료 및 차류,탄산음료류
4045,D013894-ZZ-AVG,D013894,흑당 밀크티 빙수,아이스크림류,빙수류
4046,D013895-ZZ-AVG,D013895,딸기 치즈 빙수,아이스크림류,빙수류
4047,D013896-ZZ-AVG,D013896,아포가토 스트로베리 쿠키,과자류,쿠키.비스킷류
4048,D013897-ZZ-AVG,D013897,눈꽃 팥빙수,아이스크림류,빙수류
4049,D013898-ZZ-AVG,D013898,눈꽃 애플망고빙수,아이스크림류,빙수류
4050,D013899-ZZ-AVG,D013899,눈꽃 초코빙수,아이스크림류,빙수류
4051,D013900-ZZ-AVG,D013900,라이언 미니케이크,빵류,케이크류
4052,D013901-ZZ-AVG,D013901,어피치 미니케이크,빵류,케이크류
4053,D013902-ZZ-AVG,D013902,튜브 미니케이크,빵류,케이크류
4054,D013903-ZZ-AVG,D013903,크루아상,빵류,페이스트리류
4055,D013904-ZZ-AVG,D013904,갈릭 치즈 브레드,빵류,기타 빵류
4057,D013906-ZZ-AVG,D013906,떠먹는 롤케이크(플레인),빵류,케이크류
4058,D013907-ZZ-AVG,D013907,떠먹는 롤케익(초코),빵류,케이크류
4059,D013908-ZZ-AVG,D013908,이디야키즈 유기농 곡물바 딸기,과자류,기타 과자류
4060,D013909-ZZ-AVG,D013909,미니 코코 크런치,과자류,기타 과자류
4061,D013913-ZZ-AVG,D013913,크리미초코 감자쿠키,과자류,쿠키.비스킷류
4062,D013914-ZZ-AVG,D013914,크리미치즈 그레인쿠키,과자류,쿠키.비스킷류
4063,D013916-ZZ-AVG,D013916,데블스 초코 케이크,빵류,케이크류
4064,D013917-ZZ-AVG,D013917,초코 티라미수,빵류,케이크류
4065,D013918-ZZ-AVG,D013918,수플레 치즈 케이크,빵류,케이크류
4066,D013919-ZZ-AVG,D013919,브라우니 쿠키,과자류,쿠키.비스킷류
4067,D013920-ZZ-AVG,D013920,소고기 브리또,빵류,샌드위치류
4068,D013921-ZZ-AVG,D013921,핫치킨 브리또,빵류,샌드위치류
4069,D013922-ZZ-AVG,D013922,생크림 티라미수빵,빵류,크림빵류
4070,D013923-ZZ-AVG,D013923,생크림 초코쿠키빵,과자류,쿠키.비스킷류
4071,D013924-ZZ-AVG,D013924,생크림 팥빵,빵류,크림빵류
4072,D013925-ZZ-AVG,D013925,허니 카라멜 브레드,빵류,기타 빵류
4073,D013926-ZZ-AVG,D013926,메이플 넛 브레드,빵류,기타 빵류
4076,D013929-ZZ-AVG,D013929,크림치즈 와플,빵류,기타 빵류
4077,D013930-ZZ-AVG,D013930,메이플 와플,빵류,기타 빵류
4079,D013932-ZZ-AVG,D013932,잉글리쉬 머핀,빵류,샌드위치류
4080,D013933-ZZ-AVG,D013933,오리지널 핫 번,빵류,기타 빵류
4081,D013934-ZZ-AVG,D013934,핫 치즈 번,빵류,기타 빵류
4082,D013935-ZZ-AVG,D013935,소시지롤,빵류,기타 빵류
4083,D013936-ZZ-AVG,D013936,치즈롤,빵류,기타 빵류
4084,D013937-ZZ-AVG,D013937,프레즐,빵류,페이스트리류
4088,D013941-ZZ-AVG,D013941,이디야 티라미수,빵류,케이크류
4089,D013944-ZZ-AVG,D013944,블루베리 치즈 스틱케익,빵류,케이크류
4090,D013945-ZZ-AVG,D013945,플레인 치즈 스틱케익,빵류,케이크류
4091,D013946-ZZ-AVG,D013946,스노우 쿠키슈,과자류,쿠키.비스킷류
4092,D013947-ZZ-AVG,D013947,크림치즈 머핀,빵류,케이크류
4093,D013948-ZZ-AVG,D013948,초코칩 머핀,빵류,케이크류
4095,D013951-ZZ-AVG,D013951,초코렛 청크 쿠키,과자류,쿠키.비스킷류
4096,D013952-ZZ-AVG,D013952,마카다미아 쿠키,과자류,쿠키.비스킷류
4097,D013953-ZZ-AVG,D013953,콤비네이션 피자,빵류,피자류
4098,D013954-ZZ-AVG,D013954,화이트갈릭 피자,빵류,피자류
4099,D013955-ZZ-AVG,D013955,불고기 피자,빵류,피자류
4100,D013956-ZZ-AVG,D013956,포테이토 피자,빵류,피자류
4101,D013957-ZZ-AVG,D013957,페퍼로니 피자,빵류,피자류
4102,D013958-ZZ-AVG,D013958,치즈 피자,빵류,피자류
4103,D013959-ZZ-AVG,D013959,치킨 피자,빵류,피자류
4104,D013960-ZZ-AVG,D013960,하와이언 피자,빵류,피자류
4105,D013961-ZZ-AVG,D013961,야채 피자,빵류,피자류
4106,D013962-ZZ-AVG,D013962,목우촌미트 피자,빵류,피자류
4107,D013963-ZZ-AVG,D013963,고구마디럭스 피자,빵류,피자류
4108,D013964-ZZ-AVG,D013964,레드핫치킨 피자,빵류,피자류
4109,D013965-ZZ-AVG,D013965,핫바비큐 피자,빵류,피자류
4110,D013966-ZZ-AVG,D013966,시카고 피자,빵류,피자류
4111,D013967-ZZ-AVG,D013967,스파이시 치킨피자,빵류,피자류
4112,D013968-ZZ-AVG,D013968,쉬림프디럭스 피자,빵류,피자류
4113,D013969-ZZ-AVG,D013969,미트스파게티,면 및 만두류,스파게티류
4114,D013970-ZZ-AVG,D013970,그릴윙봉,튀김류,치킨류
4115,D013971-ZZ-AVG,D013971,치즈브래드 스틱,빵류,기타 빵류
4116,D013972-ZZ-AVG,D013972,고구마브래드 스틱,빵류,기타 빵류
4118,D013974-ZZ-AVG,D013974,치즈피자XL,빵류,피자류
4120,D013976-ZZ-AVG,D013976,야채피자 XL,빵류,피자류
4121,D013977-ZZ-AVG,D013977,콤비네이션피자 L,빵류,피자류
4122,D013978-ZZ-AVG,D013978,콤비네이션피자 XL,빵류,피자류
4123,D013979-ZZ-AVG,D013979,불고기피자 L,빵류,피자류
4124,D013980-ZZ-AVG,D013980,불고기피자 XL,빵류,피자류
4126,D013982-ZZ-AVG,D013982,고구마피자 XL,빵류,피자류
4127,D013983-ZZ-AVG,D013983,핫치킨피자 L,빵류,피자류
4128,D013984-ZZ-AVG,D013984,핫치킨피자 XL,빵류,피자류
4129,D013985-ZZ-AVG,D013985,페파로니피자 L,빵류,피자류
4130,D013986-ZZ-AVG,D013986,페파로니피자 XL,빵류,피자류
4131,D013987-ZZ-AVG,D013987,하와이안피자 L,빵류,피자류
4132,D013988-ZZ-AVG,D013988,하와이안피자 XL,빵류,피자류
4133,D013989-ZZ-AVG,D013989,포테이토피자 L,빵류,피자류
4134,D013990-ZZ-AVG,D013990,포테이토피자 XL,빵류,피자류
4135,D013991-ZZ-AVG,D013991,프리미엄불고기피자 L,빵류,피자류
4136,D013992-ZZ-AVG,D013992,프리미엄불고기피자 XL,빵류,피자류
4137,D013993-ZZ-AVG,D013993,베이컨피자 L,빵류,피자류
4138,D013994-ZZ-AVG,D013994,베이컨피자 XL,빵류,피자류
4139,D013995-ZZ-AVG,D013995,스테이크피자 L,빵류,피자류
4140,D013996-ZZ-AVG,D013996,스테이크피자 XL,빵류,피자류
4141,D013997-ZZ-AVG,D013997,킹크래미피자 L,빵류,피자류
4142,D013998-ZZ-AVG,D013998,킹크래미피자 XL,빵류,피자류
4143,D013999-ZZ-AVG,D013999,떡갈비피자 L,빵류,피자류
4144,D014000-ZZ-AVG,D014000,떡갈비피자 XL,빵류,피자류
4145,D014001-ZZ-AVG,D014001,치즈크러스트피자 L,빵류,피자류
4146,D014002-ZZ-AVG,D014002,치즈크러스트피자 XL,빵류,피자류
4147,D014003-ZZ-AVG,D014003,리치골드피자 L,빵류,피자류
4148,D014004-ZZ-AVG,D014004,리치골드피자 XL,빵류,피자류
4149,D014005-ZZ-AVG,D014005,치즈바이트피자 L,빵류,피자류
4150,D014006-ZZ-AVG,D014006,치즈바이트피자 XL,빵류,피자류
4151,D014007-ZZ-AVG,D014007,체다바베큐필레 L,빵류,피자류
4152,D014008-ZZ-AVG,D014008,체다바베큐필레 XL,빵류,피자류
4153,D014009-ZZ-AVG,D014009,체다콤비네이션피자 L,빵류,피자류
4154,D014010-ZZ-AVG,D014010,체다콤비네이션피자 XL,빵류,피자류
4155,D014011-ZZ-AVG,D014011,골드바베큐필레 L,빵류,피자류
4156,D014012-ZZ-AVG,D014012,골드바베큐필레 XL,빵류,피자류
4157,D014013-ZZ-AVG,D014013,골드스테이크피자 L,빵류,피자류
4158,D014014-ZZ-AVG,D014014,골드스테이크피자 XL,빵류,피자류
4159,D014015-ZZ-AVG,D014015,골드새우피자 L,빵류,피자류
4160,D014016-ZZ-AVG,D014016,골드새우피자 XL,빵류,피자류
4161,D014017-ZZ-AVG,D014017,콜드프리미엄불고기 L,빵류,피자류
4162,D014018-ZZ-AVG,D014018,콜드프리미엄불고기 XL,빵류,피자류
4163,D014019-ZZ-AVG,D014019,골드핫치킨피자 L,빵류,피자류
4164,D014020-ZZ-AVG,D014020,골드핫치킨피자 XL,빵류,피자류
4165,D014021-ZZ-AVG,D014021,골드베이컨피자 X,빵류,피자류
4166,D014022-ZZ-AVG,D014022,골드베이컨피자 XL,빵류,피자류
4167,D014023-ZZ-AVG,D014023,골드포테이토피자 X,빵류,피자류
4168,D014024-ZZ-AVG,D014024,골드포테이토피자 XL,빵류,피자류
4169,D014025-ZZ-AVG,D014025,골드고구마피자 X,빵류,피자류
4170,D014026-ZZ-AVG,D014026,골드고구마피자 XL,빵류,피자류
4171,D014027-ZZ-AVG,D014027,골드베스트피자 X,빵류,피자류
4172,D014028-ZZ-AVG,D014028,골드베스트피자 XL,빵류,피자류
4175,D014031-ZZ-AVG,D014031,치킨윙,튀김류,치킨류
4176,D014032-ZZ-AVG,D014032,치킨봉,튀김류,치킨류
4177,D014033-ZZ-AVG,D014033,풀드포크치즈밤피자 R,빵류,피자류
4178,D014034-ZZ-AVG,D014034,풀드포크치즈밤피자 L,빵류,피자류
4179,D014035-ZZ-AVG,D014035,쏘핫불고기 크림치즈피자 R,빵류,피자류
4180,D014036-ZZ-AVG,D014036,쏘핫불고기 크림치즈피자 L,빵류,피자류
4181,D014037-ZZ-AVG,D014037,치즈후라이 크림치즈피자 R,빵류,피자류
4182,D014038-ZZ-AVG,D014038,치즈후라이 크림치즈피자 L,빵류,피자류
4183,D014039-ZZ-AVG,D014039,통마늘불고기 소보로피자 R,빵류,피자류
4184,D014040-ZZ-AVG,D014040,통마늘불고기 소보로피자 L,빵류,피자류
4185,D014041-ZZ-AVG,D014041,수제고구마 소보로피자 R,빵류,피자류
4186,D014042-ZZ-AVG,D014042,수제고구마 소보로피자 L,빵류,피자류
4187,D014043-ZZ-AVG,D014043,수제고구마 골드피자 R,빵류,피자류
4188,D014044-ZZ-AVG,D014044,수제고구마 골드피자 L,빵류,피자류
4189,D014045-ZZ-AVG,D014045,스파이시도이치 골드피자 R,빵류,피자류
4190,D014046-ZZ-AVG,D014046,스파이시도이치 골드피자 L,빵류,피자류
4191,D014047-ZZ-AVG,D014047,핫치킨&쉬림프 골드피자 R,빵류,피자류
4192,D014048-ZZ-AVG,D014048,핫치킨&쉬림프 골드피자 L,빵류,피자류
4193,D014049-ZZ-AVG,D014049,더블바베큐 골드피자 R,빵류,피자류
4194,D014050-ZZ-AVG,D014050,더블바베큐 골드피자 L,빵류,피자류
4195,D014051-ZZ-AVG,D014051,포테이토바이트피자 R,빵류,피자류
4196,D014052-ZZ-AVG,D014052,포테이토바이트피자 L,빵류,피자류
4197,D014053-ZZ-AVG,D014053,콤비네이션바이트피자 R,빵류,피자류
4198,D014054-ZZ-AVG,D014054,콤비네이션바이트피자 L,빵류,피자류
4199,D014055-ZZ-AVG,D014055,베이컨쉬림프 치즈링피자 R,빵류,피자류
4200,D014056-ZZ-AVG,D014056,베이컨쉬림프 치즈링피자 L,빵류,피자류
4201,D014057-ZZ-AVG,D014057,불고기 치즈링피자 R,빵류,피자류
4202,D014058-ZZ-AVG,D014058,불고기 치즈링피자 L,빵류,피자류
4203,D014059-ZZ-AVG,D014059,페파로니 치즈링피자 R,빵류,피자류
4204,D014060-ZZ-AVG,D014060,페파로니 치즈링피자 L,빵류,피자류
4205,D014061-ZZ-AVG,D014061,핫치킨 치즈링피자 R,빵류,피자류
4206,D014062-ZZ-AVG,D014062,핫치킨 치즈링피자 L,빵류,피자류
4207,D014063-ZZ-AVG,D014063,불고기 스위트골드피자 R,빵류,피자류
4208,D014064-ZZ-AVG,D014064,불고기 스위트골드피자 L,빵류,피자류
4209,D014065-ZZ-AVG,D014065,치킨바베큐 스위트골드피자 R,빵류,피자류
4210,D014066-ZZ-AVG,D014066,치킨바베큐 스위트골드피자 L,빵류,피자류
4211,D014067-ZZ-AVG,D014067,콤비네이션 피자 R,빵류,피자류
4212,D014068-ZZ-AVG,D014068,콤비네이션 피자 L,빵류,피자류
4213,D014069-ZZ-AVG,D014069,베이컨체다치즈 피자 R,빵류,피자류
4214,D014070-ZZ-AVG,D014070,베이컨체다치즈 피자 L,빵류,피자류
4215,D014071-ZZ-AVG,D014071,하와이언 피자 R,빵류,피자류
4216,D014072-ZZ-AVG,D014072,하와이언 피자 L,빵류,피자류
4217,D014073-ZZ-AVG,D014073,콤비네이션 피자 몬스터,빵류,피자류
4218,D014074-ZZ-AVG,D014074,고구마스파게티,면 및 만두류,스파게티류
4219,D014075-ZZ-AVG,D014075,오지치즈후라이,튀김류,채소류튀김
4221,D014077-ZZ-AVG,D014077,치킨스파게티,면 및 만두류,스파게티류
4222,D014078-ZZ-AVG,D014078,핫칠리스파게티,면 및 만두류,스파게티류
4223,D014079-ZZ-AVG,D014079,크리스피감자,튀김류,채소류튀김
4224,D014080-ZZ-AVG,D014080,체다웨지,튀김류,채소류튀김
4225,D014081-ZZ-AVG,D014081,훈제치킨,튀김류,치킨류
4226,D014082-ZZ-AVG,D014082,핫윙,튀김류,치킨류
4229,D014085-ZZ-AVG,D014085,퐁듀치즈,기타,기타
4233,D014090-ZZ-AVG,D014090,미니디저트피자,빵류,피자류
4234,D014091-ZZ-AVG,D014091,그릴소세지,구이류,육류구이
4235,D014092-ZZ-AVG,D014092,더블에스프레소,음료 및 차류,커피류
4236,D014093-ZZ-AVG,D014093,앗!메리카노(HOT),음료 및 차류,커피류
4237,D014094-ZZ-AVG,D014094,앗!메리카노(ICED),음료 및 차류,커피류
4238,D014095-ZZ-AVG,D014095,원조커피(HOT),음료 및 차류,커피류
4239,D014096-ZZ-AVG,D014096,원조커피(ICED),음료 및 차류,커피류
4240,D014097-ZZ-AVG,D014097,달달연유라떼(HOT),음료 및 차류,커피류
4241,D014098-ZZ-AVG,D014098,달달연유라떼(ICED),음료 및 차류,커피류
4242,D014099-ZZ-AVG,D014099,빽’s 라떼(HOT),음료 및 차류,커피류
4243,D014100-ZZ-AVG,D014100,빽’s 라떼(ICED),음료 및 차류,커피류
4244,D014101-ZZ-AVG,D014101,블랙펄카페라떼,음료 및 차류,커피류
4245,D014102-ZZ-AVG,D014102,바닐라라떼(HOT),음료 및 차류,커피류
4246,D014103-ZZ-AVG,D014103,바닐라라떼(ICED),음료 및 차류,커피류
4247,D014104-ZZ-AVG,D014104,카페모카(HOT),음료 및 차류,커피류
4248,D014105-ZZ-AVG,D014105,카페모카(ICED),음료 및 차류,커피류
4249,D014106-ZZ-AVG,D014106,카라멜마키아또(HOT),음료 및 차류,커피류
4250,D014107-ZZ-AVG,D014107,카라멜마키아또(ICED),음료 및 차류,커피류
4251,D014108-ZZ-AVG,D014108,크리미모카라떼(HOT),음료 및 차류,커피류
4252,D014109-ZZ-AVG,D014109,크리미모카라떼(ICED),음료 및 차류,커피류
4253,D014110-ZZ-AVG,D014110,완전초코(HOT),음료 및 차류,기타 음료류
4254,D014111-ZZ-AVG,D014111,완전초코(ICED),음료 및 차류,기타 음료류
4255,D014112-ZZ-AVG,D014112,녹차라떼(HOT),음료 및 차류,기타 음료류
4256,D014113-ZZ-AVG,D014113,녹차라떼(ICED),음료 및 차류,기타 음료류
4257,D014114-ZZ-AVG,D014114,민트초코라떼(HOT),음료 및 차류,기타 음료류
